id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
2774353919,2774353919,cichlid_papers,None,"Twitterbot of cichlid PubMed papers (inspired by @fly_papers). Image Astatotilapia calliptera, K. Woodhouse. Curated by @domino_joyce.",None,159,0,8,9/18/2014 8:36,0,FALSE,904,en,"Effects of dietary live and heat-inactive baker's yeast on growth, gut health, and disease resistance of Nile? https://t.co/ENkFlaERdh",FALSE,FALSE,FALSE,Cichlid Papers,1
1350259454,1350259454,knowkenny,Worldwide,Comedian. Writer. Been cheering up people since 2010.,https://t.co/ANW7La3gbl,416318,567,173,4/13/2013 21:20,8652,TRUE,4551,en,"Status(source_url='http://twitter.com/download/iphone', in_reply_to_status_id_str=None, text=""RT @ExLolaKutty: Do you feel there is no smoke without fire?\nI'm at a stage where i don't entirely believe or disbelieve things I'm told ab��_"", id=841364541116100608, created_at=datetime.datetime(2017, 3, 13, 19, 5, 13), _api=<tweepy.api.API object at 0x7f46f91fd0f0>, retweeted_status=Status(source_url='http://twitter.com/download/iphone', in_reply_to_status_id_str=None, text=""Do you feel there is no smoke without fire?\nI'm at a stage where i don't entirely believe or disbelieve things I'm told about people."", id=841209496978542593, created_at=datetime.datetime(2017, 3, 13, 8, 49, 7), _api=<tweepy.api.API object at 0x7f46f91fd0f0>, lang='en', place=None, in_reply_to_user_id_str=None, favorite_count=86, geo=None, _json={'in_reply_to_status_id_str': None, 'text': ""Do you feel there is no smoke without fire?\nI'm at a stage where i don't entirely believe or disbelieve things I'm told about people."", 'id': 841209496978542593, 'created_at': 'Mon Mar 13 08:49:07 +0000 2017', 'lang': 'en', 'place': None, 'in_reply_to_user_id_str': None, 'favorite_count': 86, 'geo': None, 'contributors': None, 'favorited': False, 'is_quote_status': False, 'retweeted': False, 'coordinates': None, 'in_reply_to_user_id': None, 'in_reply_to_status_id': None, 'in_reply_to_screen_name': None, 'retweet_count': 20, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'id_str': '841209496978542593', 'truncated': False, 'entities': {'user_mentions': [], 'symbols': [], 'hashtags': [], 'urls': []}}, contributors=None, favorited=False, is_quote_status=False, retweeted=False, coordinates=None, in_reply_to_user_id=None, in_reply_to_status_id=None, in_reply_to_screen_name=None, retweet_count=20, source='Twitter for iPhone', id_str='841209496978542593', truncated=False, entities={'user_mentions': [], 'symbols': [], 'hashtags': [], 'urls': []}), lang='en', place=None, in_reply_to_user_id_str=None, favorite_count=0, geo=None, _json={'in_reply_to_status_id_str': None, 'text': ""RT @ExLolaKutty: Do you feel there is no smoke without fire?\nI'm at a stage where i don't entirely believe or disbelieve things I'm told ab��_"", 'id': 841364541116100608, 'created_at': 'Mon Mar 13 19:05:13 +0000 2017', 'retweeted_status': {'in_reply_to_status_id_str': None, 'text': ""Do you feel there is no smoke without fire?\nI'm at a stage where i don't entirely believe or disbelieve things I'm told about people."", 'id': 841209496978542593, 'created_at': 'Mon Mar 13 08:49:07 +0000 2017', 'lang': 'en', 'place': None, 'in_reply_to_user_id_str': None, 'favorite_count': 86, 'geo': None, 'contributors': None, 'favorited': False, 'is_quote_status': False, 'retweeted': False, 'coordinates': None, 'in_reply_to_user_id': None, 'in_reply_to_status_id': None, 'in_reply_to_screen_name': None, 'retweet_count': 20, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'id_str': '841209496978542593', 'truncated': False, 'entities': {'user_mentions': [], 'symbols': [], 'hashtags': [], 'urls': []}}, 'lang': 'en', 'place': None, 'in_reply_to_user_id_str': None, 'favorite_count': 0, 'geo': None, 'contributors': None, 'favorited': False, 'is_quote_status': False, 'retweeted': False, 'coordinates': None, 'in_reply_to_user_id': None, 'in_reply_to_status_id': None, 'in_reply_to_screen_name': None, 'retweet_count': 20, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'id_str': '841364541116100608', 'truncated': False, 'entities': {'user_mentions': [{'id_str': '2650730790', 'name': 'Anu Menon', 'screen_name': 'ExLolaKutty', 'indices': [3, 15], 'id': 2650730790}], 'symbols': [], 'hashtags': [], 'urls': []}}, contributors=None, favorited=False, is_quote_status=False, retweeted=False, coordinates=None, in_reply_to_user_id=None, in_reply_to_status_id=None, in_reply_to_screen_name=None, retweet_count=20, source='Twitter for iPhone', id_str='841364541116100608', truncated=False, entities={'user_mentions': [{'id_str': '2650730790', 'name': 'Anu Menon', 'screen_name': 'ExLolaKutty', 'indices': [3, 15], 'id': 2650730790}], 'symbols': [], 'hashtags': [], 'urls': []})",FALSE,FALSE,FALSE,Kenny Sebastian,0
581241318,581241318,GhelaBoskovich,"London, England","Revelation can be more perilous than Revolution - Nabokov. That, and #FinTech #FemTech. Lots of both, actually.",None,3012,729,754,Tue May 15 19:04:15 +0000 2012,10678,FALSE,14560,en,"{'truncated': True, 'entities': {'user_mentions': [{'id': 34919024, 'name': 'Ermis Awards', 'indices': [102, 114], 'screen_name': 'ErmisAwards', 'id_str': '34919024'}], 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/841259874432487426', 'url': 'https://t.co/dadsZil8z3', 'display_url': 'twitter.com/i/web/status/8��_', 'indices': [116, 139]}], 'hashtags': [{'text': 'digitisation', 'indices': [19, 32]}], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Mon Mar 13 12:09:18 +0000 2017', 'id_str': '841259874432487426', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 0, 'favorite_count': 0, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 841259874432487426, 'text': 'Just realised that #digitisation is actually just the run of the mill date these days _���_���_��� loving this @ErmisAwards��_ https://t.co/dadsZil8z3', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",FALSE,FALSE,FALSE,Ghela Boskovich,0
3616988064,3616988064,tinydnd,ON HIATUS UNTIL MID-DECEMBER,you are likely to be eaten by a tiny grue // follow me for adventures // #botALLY // by @doeg,None,197,0,11,Sat Sep 19 15:04:41 +0000 2015,0,FALSE,199,en,"{u'contributors': None, u'truncated': False, u'text': u'the new cursed phantom sees the ghost\na deathly ghostly grue weeps over @li3n3\na moaning shattered bugbear is turned into @joefriedl', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 652931585784815616, u'favorite_count': 0, u'source': u'<a href=""https://doeg.gy"" rel=""nofollow"">tiny_dnd</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 498467901, u'indices': [72, 78], u'id_str': u'498467901', u'screen_name': u'li3n3', u'name': u'Liene V\u0113rzemnieks'}, {u'id': 139871207, u'indices': [122, 132], u'id_str': u'139871207', u'screen_name': u'joefriedl', u'name': u'grampajoe \u02c1\u02d9\u02df\u02d9\u02c0'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 1, u'id_str': u'652931585784815616', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sat Oct 10 19:39:55 +0000 2015', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,tinydnd �ϝ beta �ϝ,1
7.38E+17,7.38E+17,Davidcapuano4,None,None,None,2,5,0,Mon May 16 00:53:54 +0000 2016,3,FALSE,6,en,"{""created_at"": ""Sun Mar 12 02:12:32 +0000 2017"", ""hashtags"": [], ""id"": 840747304952963072, ""id_str"": ""840747304952963072"", ""in_reply_to_screen_name"": ""DominicCapuano3"", ""in_reply_to_status_id"": 840722548228784128, ""in_reply_to_user_id"": 840565561759215616, ""lang"": ""en"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Mobile Web (M5)</a>"", ""text"": ""@DominicCapuano3 your out with your best friends right now!!!"", ""urls"": [], ""user_mentions"": [{""id"": 840565561759215616, ""name"": ""Dominator"", ""screen_name"": ""DominicCapuano3""}]}",TRUE,FALSE,None,David Capuano,0
16332522,16332522,MayorSlay,"St. Louis, MO (#STL)","Tweets from the Mayor of St. Louis' personal website. The Mayor's own tweets are signed #fgs, his initials.",http://t.co/hoLSsBjvmu,66500,2456,1385,Wed Sep 17 17:06:07 +0000 2008,223,TRUE,25109,en,"{u'contributors': None, u'truncated': False, u'text': u'Should the NHL abolish ""loser points"" for OT losses? #fgs', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841040526535204865, u'favorite_count': 1, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [53, 57], u'text': u'fgs'}], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'841040526535204865', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Mar 12 21:37:41 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,MayorSlay.com,0
8.41E+17,8.41E+17,AvnishS00673526,"New Delhi, India",Private job,None,5,237,0,3/13/2017 14:49,0,FALSE,2,en,"Status(in_reply_to_user_id=None, lang='en', contributors=None, favorite_count=0, id=841306102981632000, in_reply_to_user_id_str=None, id_str='841306102981632000', _api=<tweepy.api.API object at 0x00000200D8418470>, _json={'in_reply_to_user_id': None, 'lang': 'en', 'contributors': None, 'favorite_count': 0, 'id': 841306102981632000, 'in_reply_to_user_id_str': None, 'id_str': '841306102981632000', 'geo': None, 'place': None, 'coordinates': None, 'in_reply_to_status_id_str': None, 'favorited': False, 'truncated': False, 'created_at': 'Mon Mar 13 15:13:00 +0000 2017', 'in_reply_to_status_id': None, 'is_quote_status': False, 'text': 'Congratulations for victory in up', 'entities': {'urls': [], 'hashtags': [], 'user_mentions': [], 'symbols': []}, 'in_reply_to_screen_name': None, 'retweet_count': 0, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'}, coordinates=None, in_reply_to_status_id_str=None, text='Congratulations for victory in up', truncated=False, in_reply_to_status_id=None, geo=None, is_quote_status=False, favorited=False, in_reply_to_screen_name=None, retweet_count=0, entities={'urls': [], 'hashtags': [], 'user_mentions': [], 'symbols': []}, retweeted=False, source='Twitter for Android', place=None, source_url='http://twitter.com/download/android', created_at=datetime.datetime(2017, 3, 13, 15, 13))",TRUE,FALSE,TRUE,Avnish Sharma,0
1464676063,1464676063,EcoLog_L,None,Bot that autotweets EcoLog-L posts. Not associated with EcoLog-L. May tweet replies out of order. Maintained by @EcoEvoGames.,https://t.co/bzjlIMy1dU,2845,4,62,5/28/2013 13:18,0,FALSE,16272,en,[ECOLOG-L] Volunteer field assistants needed for research on predator-prey interactions https://t.co/Z7ZfGj7s9w,FALSE,FALSE,FALSE,EcoLog-L,1
559675462,559675462,GoogleFacts,None,"Learn new things every day. When you doubt our facts, Google is your friend.",https://t.co/FLJ2JUHXrj,1474799,1,6818,4/21/2012 16:06,1793,FALSE,20990,en,"Status(contributors=None, truncated=False, text=u'Diaethria neglecta has the number 88 or 89 on its wings. Extraordinary! https://t.co/jgruxctJ5v', is_quote_status=False, in_reply_to_status_id=None, id=841412303690072065, favorite_count=101, _api=<tweepy.api.API object at 0x10303f6d0>, source=u'Buffer', _json={u'contributors': None, u'truncated': False, u'text': u'Diaethria neglecta has the number 88 or 89 on its wings. Extraordinary! https://t.co/jgruxctJ5v', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841412303690072065, u'favorite_count': 101, u'source': u'<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'source_user_id': 1477312464, u'source_status_id_str': u'806947749975330816', u'expanded_url': u'https://twitter.com/Strange_Animals/status/806947749975330816/photo/1', u'display_url': u'pic.twitter.com/jgruxctJ5v', u'url': u'https://t.co/jgruxctJ5v', u'media_url_https': u'https://pbs.twimg.com/media/CzLas44UAAASyKJ.jpg', u'source_user_id_str': u'1477312464', u'source_status_id': 806947749975330816, u'id_str': u'806947747970416640', u'sizes': {u'large': {u'h': 452, u'resize': u'fit', u'w': 599}, u'small': {u'h': 452, u'resize': u'fit', u'w': 599}, u'medium': {u'h': 452, u'resize': u'fit', u'w': 599}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [72, 95], u'type': u'photo', u'id': 806947747970416640, u'media_url': u'http://pbs.twimg.com/media/CzLas44UAAASyKJ.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 33, u'id_str': u'841412303690072065', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Mar 13 22:15:00 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'source_user_id': 1477312464, u'source_status_id_str': u'806947749975330816', u'expanded_url': u'https://twitter.com/Strange_Animals/status/806947749975330816/photo/1', u'display_url': u'pic.twitter.com/jgruxctJ5v', u'url': u'https://t.co/jgruxctJ5v', u'media_url_https': u'https://pbs.twimg.com/media/CzLas44UAAASyKJ.jpg', u'source_user_id_str': u'1477312464', u'source_status_id': 806947749975330816, u'id_str': u'806947747970416640', u'sizes': {u'large': {u'h': 452, u'resize': u'fit', u'w': 599}, u'small': {u'h': 452, u'resize': u'fit', u'w': 599}, u'medium': {u'h': 452, u'resize': u'fit', u'w': 599}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [72, 95], u'type': u'photo', u'id': 806947747970416640, u'media_url': u'http://pbs.twimg.com/media/CzLas44UAAASyKJ.jpg'}]}}, coordinates=None, entities={u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'source_user_id': 1477312464, u'source_status_id_str': u'806947749975330816', u'expanded_url': u'https://twitter.com/Strange_Animals/status/806947749975330816/photo/1', u'display_url': u'pic.twitter.com/jgruxctJ5v', u'url': u'https://t.co/jgruxctJ5v', u'media_url_https': u'https://pbs.twimg.com/media/CzLas44UAAASyKJ.jpg', u'source_user_id_str': u'1477312464', u'source_status_id': 806947749975330816, u'id_str': u'806947747970416640', u'sizes': {u'large': {u'h': 452, u'resize': u'fit', u'w': 599}, u'small': {u'h': 452, u'resize': u'fit', u'w': 599}, u'medium': {u'h': 452, u'resize': u'fit', u'w': 599}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [72, 95], u'type': u'photo', u'id': 806947747970416640, u'media_url': u'http://pbs.twimg.com/media/CzLas44UAAASyKJ.jpg'}]}, in_reply_to_screen_name=None, id_str=u'841412303690072065', retweet_count=33, in_reply_to_user_id=None, favorited=False, source_url=u'http://bufferapp.com', geo=None, in_reply_to_user_id_str=None, possibly_sensitive=False, lang=u'en', created_at=datetime.datetime(2017, 3, 13, 22, 15), in_reply_to_status_id_str=None, place=None, extended_entities={u'media': [{u'source_user_id': 1477312464, u'source_status_id_str': u'806947749975330816', u'expanded_url': u'https://twitter.com/Strange_Animals/status/806947749975330816/photo/1', u'display_url': u'pic.twitter.com/jgruxctJ5v', u'url': u'https://t.co/jgruxctJ5v', u'media_url_https': u'https://pbs.twimg.com/media/CzLas44UAAASyKJ.jpg', u'source_user_id_str': u'1477312464', u'source_status_id': 806947749975330816, u'id_str': u'806947747970416640', u'sizes': {u'large': {u'h': 452, u'resize': u'fit', u'w': 599}, u'small': {u'h': 452, u'resize': u'fit', u'w': 599}, u'medium': {u'h': 452, u'resize': u'fit', u'w': 599}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [72, 95], u'type': u'photo', u'id': 806947747970416640, u'media_url': u'http://pbs.twimg.com/media/CzLas44UAAASyKJ.jpg'}]}, retweeted=False)",FALSE,FALSE,FALSE,Google Facts,1
4872824255,4872824255,foodie_dems,all over this great country,bot by @ckolderup ���#botALLY ���originals by https://t.co/2hvCgSnJWA,None,17,0,6,Tue Feb 02 23:12:27 +0000 2016,0,FALSE,1859,en,"{u'contributors': None, u'truncated': False, u'text': u'https://t.co/4L1Jwplztf', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 729520045391368193, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/foodiedems"" rel=""nofollow"">Foodie Dems</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/foodie_dems/status/729520045391368193/photo/1', u'display_url': u'pic.twitter.com/4L1Jwplztf', u'url': u'https://t.co/4L1Jwplztf', u'media_url_https': u'https://pbs.twimg.com/media/Ch_GnYzU4AExw9O.jpg', u'id_str': u'729520044632236033', u'sizes': {u'large': {u'h': 1001, u'resize': u'fit', u'w': 1024}, u'small': {u'h': 332, u'resize': u'fit', u'w': 340}, u'medium': {u'h': 587, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [0, 23], u'type': u'photo', u'id': 729520044632236033, u'media_url': u'http://pbs.twimg.com/media/Ch_GnYzU4AExw9O.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'729520045391368193', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'und', u'created_at': u'Mon May 09 03:55:07 +0000 2016', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'expanded_url': u'https://twitter.com/foodie_dems/status/729520045391368193/photo/1', u'display_url': u'pic.twitter.com/4L1Jwplztf', u'url': u'https://t.co/4L1Jwplztf', u'media_url_https': u'https://pbs.twimg.com/media/Ch_GnYzU4AExw9O.jpg', u'id_str': u'729520044632236033', u'sizes': {u'large': {u'h': 1001, u'resize': u'fit', u'w': 1024}, u'small': {u'h': 332, u'resize': u'fit', u'w': 340}, u'medium': {u'h': 587, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [0, 23], u'type': u'photo', u'id': 729520044632236033, u'media_url': u'http://pbs.twimg.com/media/Ch_GnYzU4AExw9O.jpg'}]}}",TRUE,FALSE,FALSE,Foodie Democrats,1
288979145,288979145,lesliehandsome,None,Honey! Let's have some fun? I'm here (my login same in tw) -  https://t.co/rYVNhsOY80,None,85,4707,0,Wed Apr 27 20:02:42 +0000 2011,2,FALSE,4,en,"{'truncated': False, 'entities': {'user_mentions': [], 'urls': [{'expanded_url': 'http://goo.gl/TWjyPa', 'url': 'https://t.co/QP7CwxCqYJ', 'display_url': 'goo.gl/TWjyPa', 'indices': [48, 71]}], 'hashtags': [], 'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/lesliehandsome/status/738693499567099905/photo/1', 'sizes': {'small': {'h': 601, 'w': 450, 'resize': 'fit'}, 'large': {'h': 601, 'w': 450, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 601, 'w': 450, 'resize': 'fit'}}, 'media_url_https': 'https://pbs.twimg.com/media/CkBd0boW0AAxAG3.jpg', 'id_str': '738693494240366592', 'id': 738693494240366592, 'url': 'https://t.co/Fkzvs0F7se', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/CkBd0boW0AAxAG3.jpg', 'display_url': 'pic.twitter.com/Fkzvs0F7se'}], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Fri Jun 03 11:27:09 +0000 2016', 'id_str': '738693499567099905', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 0, 'favorite_count': 1, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'extended_entities': {'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/lesliehandsome/status/738693499567099905/photo/1', 'sizes': {'small': {'h': 601, 'w': 450, 'resize': 'fit'}, 'large': {'h': 601, 'w': 450, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 601, 'w': 450, 'resize': 'fit'}}, 'media_url_https': 'https://pbs.twimg.com/media/CkBd0boW0AAxAG3.jpg', 'id_str': '738693494240366592', 'id': 738693494240366592, 'url': 'https://t.co/Fkzvs0F7se', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/CkBd0boW0AAxAG3.jpg', 'display_url': 'pic.twitter.com/Fkzvs0F7se'}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 738693499567099905, 'text': 'Baby!  Hookup with me tonight.  Chat with me -  https://t.co/QP7CwxCqYJ https://t.co/Fkzvs0F7se', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",TRUE,FALSE,FALSE,Felisiti Uebb,1
26285962,26285962,rogerclemens,Texas,"Roger Clemens, Pitcher",https://t.co/RbIrgNIbXj,28875,0,855,Tue Mar 24 18:02:14 +0000 2009,0,TRUE,437,en,"{u'contributors': None, u'truncated': False, u'text': u'Help support the cause by spreading awareness - National Autism Day - make a difference today! http://t.co/aCTdnd48Mq', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 583786275074805760, u'favorite_count': 96, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/rogerclemens/status/583786275074805760/photo/1', u'display_url': u'pic.twitter.com/aCTdnd48Mq', u'url': u'http://t.co/aCTdnd48Mq', u'media_url_https': u'https://pbs.twimg.com/media/CBoGhgsVIAEJkFL.jpg', u'id_str': u'583786274479218689', u'sizes': {u'small': {u'h': 444, u'resize': u'fit', u'w': 340}, u'large': {u'h': 800, u'resize': u'fit', u'w': 612}, u'medium': {u'h': 784, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [95, 117], u'type': u'photo', u'id': 583786274479218689, u'media_url': u'http://pbs.twimg.com/media/CBoGhgsVIAEJkFL.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 51, u'id_str': u'583786275074805760', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Fri Apr 03 00:21:08 +0000 2015', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'expanded_url': u'https://twitter.com/rogerclemens/status/583786275074805760/photo/1', u'display_url': u'pic.twitter.com/aCTdnd48Mq', u'url': u'http://t.co/aCTdnd48Mq', u'media_url_https': u'https://pbs.twimg.com/media/CBoGhgsVIAEJkFL.jpg', u'id_str': u'583786274479218689', u'sizes': {u'small': {u'h': 444, u'resize': u'fit', u'w': 340}, u'large': {u'h': 800, u'resize': u'fit', u'w': 612}, u'medium': {u'h': 784, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [95, 117], u'type': u'photo', u'id': 583786274479218689, u'media_url': u'http://pbs.twimg.com/media/CBoGhgsVIAEJkFL.jpg'}]}}",FALSE,FALSE,FALSE,Roger Clemens,0
